file_name,index,label
Cs2AgBiF6.cif,0,2.73742
Cs2AlAgF6.cif,1,3.463637
Cs2AlRbF6.cif,2,6.481965
Cs2BaPtCl6.cif,3,0.599646
Cs2CaCoCl6.cif,4,0.000641
Cs2CaCrF6.cif,5,0.004471
Cs2CaCuF6.cif,6,0.001967
Cs2CaFeF6.cif,7,0.003798
Cs2CaMnBr6.cif,8,2.369374
Cs2CaMnF6.cif,9,3.076547
Cs2CaNiCl6.cif,10,1.013964
Cs2CaPbBr6.cif,11,3.754498
Cs2CaPbCl6.cif,12,4.364863
Cs2CaPdF6.cif,13,0.014892
Cs2CaPtBr6.cif,14,0.248186
Cs2CaSnF6.cif,15,4.290993
Cs2CaSnI6.cif,16,2.595718
Cs2CaSrCl6.cif,17,5.133245
Cs2CaTiCl6.cif,18,0.009503
Cs2CaTiF6.cif,19,0.0
Cs2CaV_F6.cif,20,1.603984
Cs2CaZnCl6.cif,21,3.754204
Cs2CaZnF6.cif,22,5.728734
Cs2CdBaCl6.cif,23,4.169512
Cs2CdPbBr6.cif,24,1.896816
Cs2CdSnBr6.cif,25,1.295923
Cs2CdSnF6.cif,26,2.82226
Cs2CoAuCl6.cif,27,0.0
Cs2CoBaCl6.cif,28,0.003998
Cs2CoPbF6.cif,29,0.002021
Cs2CoSrCl6.cif,30,0.004837
Cs2CoSrF6.cif,31,0.0
Cs2CrBaI6.cif,32,0.017979
Cs2CrFeF6.cif,33,0.0
Cs2CrPbF6.cif,34,0.0
Cs2CrPtF6.cif,35,0.0
Cs2CrRbCl6.cif,36,1.597836
Cs2CrSnBr6.cif,37,0.0
Cs2CrSrF6.cif,38,0.011701
Cs2CuBaBr6.cif,39,0.060692
Cs2CuBiBr6.cif,40,0.741862
Cs2CuBiCl6.cif,41,1.015185
Cs2CuCdCl6.cif,42,0.072453
Cs2CuCdF6.cif,43,0.029082
Cs2CuMoF6.cif,44,1.399306
Cs2CuPbBr6.cif,45,0.09743
Cs2CuPbCl6.cif,46,0.099495
Cs2CuSbF6.cif,47,1.187772
Cs2CuSnBr6.cif,48,0.158426
Cs2CuSnF6.cif,49,0.137302
Cs2CuSrCl6.cif,50,0.040047
Cs2CuZnF6.cif,51,0.031754
Cs2FeAgF6.cif,52,0.94226
Cs2FeCdCl6.cif,53,0.0
Cs2FeCdF6.cif,54,0.000537
Cs2FePbBr6.cif,55,0.0
Cs2FePtF6.cif,56,0.0
Cs2FeSrBr6.cif,57,0.0
Cs2FeSrCl6.cif,58,0.003307
Cs2FeSrF6.cif,59,0.004871
Cs2FeZnF6.cif,60,0.0
Cs2GaRbCl6.cif,61,3.332762
Cs2GaRbI6.cif,62,0.956032
Cs2InAuCl6.cif,63,0.113593
Cs2K_BiF6.cif,64,4.959152
Cs2K_CoCl6.cif,65,1.01764
Cs2K_CoF6.cif,66,0.000966
Cs2K_CrBr6.cif,67,1.319355
Cs2K_CuCl6.cif,68,0.007869
Cs2K_CuF6.cif,69,0.003756
Cs2K_FeBr6.cif,70,0.698736
