file_name,index,label
CsK_AsAgF6.cif,0,-2.376629964
Cs2V_CdF6.cif,1,-2.734082753
CsBaK_NiF6.cif,2,-2.89221859
CsRbCuSnCl6.cif,3,-1.516562866
Cs2SrPtCl6.cif,4,-1.765959495
Cs2K_AuBr6.cif,5,-1.252468509
CsRbTiCrF6.cif,6,-2.839918869
CsK_MnCdF6.cif,7,-2.707551446
RbK_PdPtCl6.cif,8,-1.248157837
RbK_MgCdF6.cif,9,-3.06065837
RbK_AlCsF6.cif,10,-3.306461491
RbK_AgAuCl6.cif,11,-1.204759678
RbK_LiRhF6.cif,12,-2.622822792
RbK_RhAuCl6.cif,13,-1.222795799
RbK_NaRuCl6.cif,14,-1.572614672
CsRbCaCoCl6.cif,15,-1.874208873
CsBaCoCuF6.cif,16,-2.564032372
Cs2NiPbBr6.cif,17,-1.272439177
Cs2AlAgF6.cif,18,-2.997612301
Cs2V_AgBr6.cif,19,-1.329547876
Cs2PdCdBr6.cif,20,-1.236419415
K_BaLiZnF6.cif,21,-3.22538801
RbBaNiAgF6.cif,22,-2.570724694
K_2AsAgF6.cif,23,-2.359310821
CsK_NaAsF6.cif,24,-2.765661798
RbK_V_MnF6.cif,25,-2.832163141
CsRbV_PbF6.cif,26,-2.77988685
CsRbCrPbF6.cif,27,-2.688219457
CsRbLiMoF6.cif,28,-2.867872358
CsRbK_SbF6.cif,29,-2.849009405
Cs2CaCdF6.cif,30,-3.171984593
Rb2V_CdF6.cif,31,-2.744287665
Cs2CaSnF6.cif,32,-3.181130413
Rb2CuBaF6.cif,33,-2.835356798
Cs2SrPbF6.cif,34,-3.177910944
RbK_FeZnF6.cif,35,-2.599898119
Cs2PdPbF6.cif,36,-2.354303491
CsRbFeCdF6.cif,37,-2.549121932
CsK_CuAuCl6.cif,38,-1.235252889
Cs2NaNiF6.cif,39,-2.575340991
RbK_BePbCl6.cif,40,-1.62552427
CsRbTiMnF6.cif,41,-2.868122552
K_2NaCuF6.cif,42,-2.483782971
RbK_MgPbCl6.cif,43,-1.872157716
RbK_CaFeCl6.cif,44,-1.901727662
CsK_PdCdF6.cif,45,-2.289203723
RbK_CaCuF6.cif,46,-2.930171976
CsRbMnCoCl6.cif,47,-1.460658299
Rb2CaCuF6.cif,48,-2.932594884
K_2ZnBaF6.cif,49,-3.072155684
CsRbCoBaCl6.cif,50,-1.867485009
K_BaCuAgF6.cif,51,-2.519720562
CsK_CoCuF6.cif,52,-2.303814783
CsK_ZnBaCl6.cif,53,-2.020229942
RbBaNaCuF6.cif,54,-2.90324756
RbK_ZnPdF6.cif,55,-2.344556222
K_2RuAgF6.cif,56,-2.189482207
Cs2AgInCl6.cif,57,-1.584631885
K_2CuCdF6.cif,58,-2.426824712
RbBaV_AgF6.cif,59,-2.795723837
CsRbBeSnCl6.cif,60,-1.625672416
RbK_NaCuF6.cif,61,-2.481419856
Cs2FeSrCl6.cif,62,-1.961305621
Rb2CrAuCl6.cif,63,-1.426963116
RbK_CrNiF6.cif,64,-2.547929639
Rb2CoSrCl6.cif,65,-1.861054619
RbK_AlAgF6.cif,66,-2.99819762
Rb2TiBaF6.cif,67,-3.239590297
RbK_V_CdF6.cif,68,-2.74007518
Rb2V_PtF6.cif,69,-2.353924736
CsRbPtPbCl6.cif,70,-1.382677767
Cs2TiPbF6.cif,71,-2.866782498
RbK_ZnCdF6.cif,72,-2.678440878
CsRbSnPtF6.cif,73,-2.221119526
CsRbK_BiF6.cif,74,-2.862252585
CsK_PdPtCl6.cif,75,-1.25339161
RbK_MgPdF6.cif,76,-2.695970946
K_2CaZnF6.cif,77,-3.200661451
RbK_ZnPbCl6.cif,78,-1.622175948
CsK_TiZnCl6.cif,79,-1.689861783
Cs2NaTiF6.cif,80,-3.271299511
CsRbCdBaCl6.cif,81,-2.051475538
Cs2CrPbF6.cif,82,-2.697932239
CsK_MnAgF6.cif,83,-2.548932111
RbK_LiAuCl6.cif,84,-1.397153668
CsK_AgSbCl6.cif,85,-1.469606631
CsK_CaPbF6.cif,86,-3.173929024
K_2PdPtF6.cif,87,-1.965615286
Cs2FePbBr6.cif,88,-1.30103745
CsRbTiMnCl6.cif,89,-1.758367728
CsK_MgNiF6.cif,90,-2.87069328
CsRbNaGaCl6.cif,91,-1.831193597
CsRbMnSnCl6.cif,92,-1.66226056
CsBaMgK_F6.cif,93,-3.447237841
Cs2AuBiCl6.cif,94,-1.430309623
RbK_CoCdF6.cif,95,-2.485328122
Cs2ScAgBr6.cif,96,-1.699305547
K_2CuSbF6.cif,97,-2.42886158
Cs2MgMnF6.cif,98,-3.084026804
CsK_MgPdF6.cif,99,-2.673560131
CsK_CaCrCl6.cif,100,-1.992568212
Cs2TiSnBr6.cif,101,-1.462336486
RbK_CrZnF6.cif,102,-2.698348432
CsRbMnZnF6.cif,103,-2.735038521
CsK_NaCuF6.cif,104,-2.464418726
K_BaCuZnF6.cif,105,-2.759280878
Cs2AlRbF6.cif,106,-3.382739546
CsRbAsAgF6.cif,107,-2.390300513
Cs2FeSrF6.cif,108,-3.051349915
Cs2K_TiF6.cif,109,-3.274473592
CsRbCaTiBr6.cif,110,-1.820091499
CsRbMnPbF6.cif,111,-2.749385555
Rb2AgAuCl6.cif,112,-1.220567258
CsRbTiSnBr6.cif,113,-1.436135918
RbK_BeBaCl6.cif,114,-2.002837486
RbK_LiBiF6.cif,115,-2.870708373
RbK_MnAuCl6.cif,116,-1.405741057
RbK_CrAgCl6.cif,117,-1.535058643
CsRbNiSnCl6.cif,118,-1.484651041
CsK_V_MnCl6.cif,119,-1.660866993
K_BaNaPdF6.cif,120,-2.729275121
CsK_BeCaF6.cif,121,-3.332538423
CsRbNaCuCl6.cif,122,-1.494536868
CsBaLiFeF6.cif,123,-3.046397478
CsK_TiSnCl6.cif,124,-1.703009773
Cs2MnSrBr6.cif,125,-1.804432114
CsRbFePbBr6.cif,126,-1.275131504
CsK_NaNbCl6.cif,127,-1.849740479
CsK_V_PbF6.cif,128,-2.767210523
CsRbZnSnBr6.cif,129,-1.370234008
Cs2BaPtCl6.cif,130,-1.759556189
CsK_NaCoF6.cif,131,-2.656371819
RbK_RuAgCl6.cif,132,-1.275365508
RbK_CoZnF6.cif,133,-2.532813541
CsBaLiNiF6.cif,134,-2.997613574
CsRbNiSrCl6.cif,135,-1.895422681
CsRbLiFeF6.cif,136,-2.818819653
Rb2TiPtF6.cif,137,-2.574715043
Rb2V_CoF6.cif,138,-2.631804535
CsRbPdPtCl6.cif,139,-1.265681753
CsK_CaCdCl6.cif,140,-2.043366533
Rb2MgPtF6.cif,141,-2.607468215
Cs2K_CuCl6.cif,142,-1.514709065
CsK_SrPdF6.cif,143,-2.746885509
Cs2RbRhCl6.cif,144,-1.683171792
CsK_V_RbCl6.cif,145,-1.871049079
CsK_GaRbF6.cif,146,-2.976151909
Rb2PdPbF6.cif,147,-2.330992115
RbK_NaMnF6.cif,148,-2.932158838
RbK_TiZnF6.cif,149,-2.852503624
CsRbZnCdF6.cif,150,-2.672313557
Cs2TiSnCl6.cif,151,-1.74631447
CsRbMnCdCl6.cif,152,-1.666534055
Cs2TiRbCl6.cif,153,-2.069190205
RbBaCuPtF6.cif,154,-2.290115866
CsK_CuGaF6.cif,155,-2.573838032
Rb2CaSnF6.cif,156,-3.156462029
RbBaCuSnF6.cif,157,-2.629135799
Cs2NaAuCl6.cif,158,-1.456144524
Cs2RbInBr6.cif,159,-1.605688867
Cs2PdSnI6.cif,160,-0.938477358
Cs2K_RhCl6.cif,161,-1.689319641
CsRbZnPdCl6.cif,162,-1.414144234
RbBaNaMgF6.cif,163,-3.549495669
Rb2ZnSrF6.cif,164,-3.166607025
RbK_AlAgCl6.cif,165,-1.693783573
Cs2SrCdI6.cif,166,-1.377399719
Cs2AgInBr6.cif,167,-1.331365016
Rb2NiAgF6.cif,168,-2.255769112
RbK_MgNiF6.cif,169,-2.915779687
K_2MnPbF6.cif,170,-2.715511547
CsRbK_CuCl6.cif,171,-1.490699144
Cs2CaCdCl6.cif,172,-2.086873301
CsRbSrPtBr6.cif,173,-1.485090843
Cs2CaZnF6.cif,174,-3.191174987
RbK_TiNiF6.cif,175,-2.762357753
CsK_CrPtCl6.cif,176,-1.32637128
CsRbMnSnF6.cif,177,-2.725591766
Rb2CrPbCl6.cif,178,-1.618496352
CsRbCuBiF6.cif,179,-2.462464018
Cs2RbRhF6.cif,180,-2.603196865
CsBaLiPtF6.cif,181,-2.683216884
Cs2K_FeCl6.cif,182,-1.732854299
K_2ZnPtF6.cif,183,-2.226471918
Cs2FePbF6.cif,184,-2.596077453
RbK_NaGaF6.cif,185,-3.032531131
K_2NaCoF6.cif,186,-2.671263044
Rb2NiPbF6.cif,187,-2.525317933
Rb2SrPtCl6.cif,188,-1.718869105
CsRbLiV_F6.cif,189,-3.075408989
Cs2CuNbF6.cif,190,-2.546373588
Cs2MnCdCl6.cif,191,-1.683266452
RbK_MgCaCl6.cif,192,-2.278173768
CsK_TiCrCl6.cif,193,-1.698720902
RbK_V_SrF6.cif,194,-3.224031931
Cs2SrPdBr6.cif,195,-1.57622425
Rb2CaTiF6.cif,196,-3.336780812
CsK_MgSnCl6.cif,197,-1.861833145
CsK_AlAgCl6.cif,198,-1.705545124
Rb2LiSbF6.cif,199,-2.863937711
CsK_TiAuCl6.cif,200,-1.597344876
CsK_BeSnF6.cif,201,-2.826488669
CsRbK_NbF6.cif,202,-2.965078421
Rb2AlCsF6.cif,203,-3.324282946
Cs2AsRbBr6.cif,204,-1.457587495
Rb2NaAlF6.cif,205,-3.407216871
RbK_CaCoCl6.cif,206,-1.844609225
Cs2MgCaCl6.cif,207,-2.331181336
RbK_MnPtF6.cif,208,-2.25521048
CsK_ZnSrCl6.cif,209,-2.03660515
CsRbNiBaBr6.cif,210,-1.602078965
RbK_CoAgF6.cif,211,-2.279115921
Cs2FeZnF6.cif,212,-2.547628848
Cs2CuRbCl6.cif,213,-1.50765473
Cs2MnSnCl6.cif,214,-1.68507295
Cs2AsAgF6.cif,215,-2.40024284
CsK_CuNbF6.cif,216,-2.535319784
CsRbMgBaCl6.cif,217,-2.301480487
CsBaNaPdF6.cif,218,-2.726876291
K_2V_CrF6.cif,219,-2.762805707
Rb2V_FeF6.cif,220,-2.684632738
RbK_LiAlF6.cif,221,-3.401441403
CsK_MnSrF6.cif,222,-3.18997672
Rb2AgSbCl6.cif,223,-1.467479259
CsK_NaRuCl6.cif,224,-1.585581279
RbBaLiMgF6.cif,225,-3.587800519
CsK_SnPbF6.cif,226,-2.664306133
CsRbK_FeBr6.cif,227,-1.419564002
CsRbCuAgF6.cif,228,-2.187242691
Rb2TiZnF6.cif,229,-2.847953681
Cs2MnSrCl6.cif,230,-2.108907601
Rb2SnPtF6.cif,231,-2.211209591
RbK_MgCrF6.cif,232,-3.064040896
RbK_CuBiF6.cif,233,-2.444452106
Rb2K_NbF6.cif,234,-2.946668657
Cs2CaNiCl6.cif,235,-1.900719532
CsK_MnBaCl6.cif,236,-2.045397926
CsK_CuSnCl6.cif,237,-1.499464509
CsRbSnPbF6.cif,238,-2.683613568
RbK_NiZnF6.cif,239,-2.537780966
RbK_CrMnCl6.cif,240,-1.604663222
RbK_PdSnCl6.cif,241,-1.434415319
RbK_CoAuCl6.cif,242,-1.197143024
CsK_BePbF6.cif,243,-2.856022219
CsRbLiMnF6.cif,244,-2.898119405
RbK_NbAgCl6.cif,245,-1.523524204
CsRbK_V_Br6.cif,246,-1.595105526
CsK_MnCoF6.cif,247,-2.53582635
K_2MnAgF6.cif,248,-2.546787041
RbK_FeSrF6.cif,249,-3.027326539
RbK_PdPtF6.cif,250,-1.972956046
K_BaNaV_F6.cif,251,-3.23374482
CsK_CdPtF6.cif,252,-2.177624057
RbBaNaCrF6.cif,253,-3.109498471
Cs2FeCdF6.cif,254,-2.545808529
Cs2RhAuCl6.cif,255,-1.257005891
Cs2CuSnF6.cif,256,-2.490232239
Rb2CaPtCl6.cif,257,-1.716410574
RbK_FeSrCl6.cif,258,-1.898513347
RbK_AsAgF6.cif,259,-2.370708328
Cs2CoPbF6.cif,260,-2.526510977
Cs2V_SrCl6.cif,261,-2.113788221
Cs2CoAgCl6.cif,262,-1.325168445
Cs2TiAgCl6.cif,263,-1.764608835
CsRbTiPtF6.cif,264,-2.588627122
CsRbTiNiF6.cif,265,-2.739705662
CsRbCuMoF6.cif,266,-2.447279957
K_2NaScF6.cif,267,-3.533650087
Cs2GaAgBr6.cif,268,-1.284157426
CsRbCdSnBr6.cif,269,-1.394103872
CsK_NaCrCl6.cif,270,-1.843644547
RbK_MgBaCl6.cif,271,-2.25154781
CsRbCoCuF6.cif,272,-2.299608958
RbK_CrFeF6.cif,273,-2.576053483
CsRbNaCuF6.cif,274,-2.469027811
RbK_LiAuF6.cif,275,-2.293177712
CsK_FeSrCl6.cif,276,-1.919271805
CsRbBeBaF6.cif,277,-3.276142206
RbK_FePbF6.cif,278,-2.569495399
K_BaLiCaF6.cif,279,-3.62435621
CsK_V_CoF6.cif,280,-2.6078789
RbK_LiCoF6.cif,281,-2.674907985
CsRbCrAgCl6.cif,282,-1.561704286
RbK_CaZnF6.cif,283,-3.202289318
CsRbCuBiBr6.cif,284,-1.257195287
CsBaLiTiF6.cif,285,-3.298908139
CsK_PdBaF6.cif,286,-2.69152874
RbK_MgSnCl6.cif,287,-1.840578738
RbK_V_AgCl6.cif,288,-1.570826444
CsRbCdPtF6.cif,289,-2.189959079
CsRbV_PtCl6.cif,290,-1.350052387
Rb2MgCdF6.cif,291,-3.060870768
Cs2MgPdF6.cif,292,-2.660451819
Cs2SnPbCl6.cif,293,-1.694295057
CsK_ZnPtF6.cif,294,-2.216789185
CsK_TiCoCl6.cif,295,-1.600674817
RbBaLiCaF6.cif,296,-3.62129547
CsK_CoSrCl6.cif,297,-1.861670033
Cs2TiCdCl6.cif,298,-1.74780139
Cs2TiAuI6.cif,299,-0.964997333
Cs2CaPbBr6.cif,300,-1.822275008
CsK_FeAuCl6.cif,301,-1.285714592
CsRbZnBaBr6.cif,302,-1.753534346
CsK_CrMnF6.cif,303,-2.708514451
Rb2MgPdF6.cif,304,-2.693409603
Cs2CdPtCl6.cif,305,-1.377490468
CsK_LiFeF6.cif,306,-2.82019728
RbK_MgBaF6.cif,307,-3.469695882
Rb2CuBiCl6.cif,308,-1.481839265
K_2AgAuF6.cif,309,-1.961056483
CsBaNaFeF6.cif,310,-3.018068822
RbBaNaFeF6.cif,311,-3.032920641
CsRbMnCdF6.cif,312,-2.715308908
RbK_CaNiCl6.cif,313,-1.858096878
CsK_FeBaCl6.cif,314,-1.902033253
K_BaNaFeF6.cif,315,-3.034430016
CsRbCdPbBr6.cif,316,-1.420147535
CsK_MgTiF6.cif,317,-3.204898377
Rb2CuPbCl6.cif,318,-1.486486316
Cs2CrCoF6.cif,319,-2.499257343
Cs2CuZnF6.cif,320,-2.412970805
Cs2K_ScI6.cif,321,-1.520669012
Cs2NaBiBr6.cif,322,-1.575074863
Cs2PdPbI6.cif,323,-0.940854537
CsK_ZnBaF6.cif,324,-3.100932618
Cs2SrPdF6.cif,325,-2.775383646
Cs2CrSnBr6.cif,326,-1.366995453
CsK_CdPbCl6.cif,327,-1.651181616
Cs2CdPbF6.cif,328,-2.690496665
CsRbCoCdCl6.cif,329,-1.45501056
Rb2AlAgF6.cif,330,-3.002618798
Rb2ZnSnCl6.cif,331,-1.614211582
K_2TiZnF6.cif,332,-2.859128905
CsK_NaCoCl6.cif,333,-1.588678605
Cs2K_CuF6.cif,334,-2.470997644
Cs2K_MoF6.cif,335,-2.888489447
CsRbK_CoF6.cif,336,-2.651438647
CsRbCaCrCl6.cif,337,-2.01037732
Cs2K_CoF6.cif,338,-2.664137291
CsRbPdCdCl6.cif,339,-1.434156548
Rb2ScAgF6.cif,340,-3.137655109
RbK_AsCsF6.cif,341,-2.662283619
RbK_TiFeF6.cif,342,-2.80294504
Rb2MgMnF6.cif,343,-3.131413961
K_2AgSbF6.cif,344,-2.435090769
RbK_ZnPbF6.cif,345,-2.697061981
Cs2AsRbF6.cif,346,-2.757518501
