file_name,index,label
RbK_AgPmF6.cif,0,0
Cs2CrTlCl6.cif,1,0
CsRbMgSnF6.cif,2,0
Cs2K_AsBr6.cif,3,0
Rb2K_CoCl6.cif,4,0
Cs2RbNbBr6.cif,5,0
RbK_AuHgCl6.cif,6,0
Cs2CuHgCl6.cif,7,0
K_2FeEuF6.cif,8,0
CsRbLiRuF6.cif,9,0
RbK_FeCdF6.cif,10,0
CsK_CuLuF6.cif,11,0
RbK_TiAuCl6.cif,12,0
Rb2AgDyF6.cif,13,0
Cs2ZnCdF6.cif,14,0
Cs2MgMnF6.cif,15,0
Cs2K_HoCl6.cif,16,0
Cs2CuHgF6.cif,17,0
CsRbRhAuCl6.cif,18,0
Cs2GaTlI6.cif,19,0
CsRbMnEuCl6.cif,20,0
Cs2NaYbCl6.cif,21,0
Cs2CuCeBr6.cif,22,0
Cs2NaTmF6.cif,23,0
CsRbCoHgCl6.cif,24,0
CsK_MgTiF6.cif,25,0
Cs2SnEuCl6.cif,26,0
RbK_FeEuCl6.cif,27,0
CsRbNaBiCl6.cif,28,0
CsRbAgSbBr6.cif,29,0
CsK_LiSmF6.cif,30,0
CsRbErHgCl6.cif,31,0
RbBaV_CuF6.cif,32,0
Rb2CuPbF6.cif,33,0
CsK_AgLuF6.cif,34,0
K_BaNaV_F6.cif,35,0
Rb2AgInCl6.cif,36,0
CsRbAlTlF6.cif,37,0
Cs2MnSnCl6.cif,38,0
CsK_PtHgF6.cif,39,0
Rb2AgGdF6.cif,40,0
CsRbNaPrBr6.cif,41,0
Rb2NaYbCl6.cif,42,0
CsRbK_TiF6.cif,43,0
CsK_V_CrCl6.cif,44,0
Cs2HgBiF6.cif,45,0
Cs2MoTlCl6.cif,46,0
K_2CuSbF6.cif,47,0
CsRbAgPmBr6.cif,48,0
Cs2PmAuCl6.cif,49,0
CsRbLiScF6.cif,50,0
RbK_LiFeF6.cif,51,0
CsBaCuPtF6.cif,52,0
RbK_ScAgCl6.cif,53,0
