file_name,index,label
RbK_AgPmF6,0,0
Cs2CrTlCl6,1,0
CsRbMgSnF6,2,0
Cs2K_AsBr6,3,0
Rb2K_CoCl6,4,0
Cs2RbNbBr6,5,0
RbK_AuHgCl6,6,0
Cs2CuHgCl6,7,0
K_2FeEuF6,8,0
CsRbLiRuF6,9,0
RbK_FeCdF6,10,0
CsK_CuLuF6,11,0
RbK_TiAuCl6,12,0
Rb2AgDyF6,13,0
Cs2ZnCdF6,14,0
Cs2MgMnF6,15,0
Cs2K_HoCl6,16,0
Cs2CuHgF6,17,0
CsRbRhAuCl6,18,0
Cs2GaTlI6,19,0
CsRbMnEuCl6,20,0
Cs2NaYbCl6,21,0
Cs2CuCeBr6,22,0
Cs2NaTmF6,23,0
CsRbCoHgCl6,24,0
CsK_MgTiF6,25,0
Cs2SnEuCl6,26,0
RbK_FeEuCl6,27,0
CsRbNaBiCl6,28,0
CsRbAgSbBr6,29,0
CsK_LiSmF6,30,0
CsRbErHgCl6,31,0
RbBaV_CuF6,32,0
Rb2CuPbF6,33,0
CsK_AgLuF6,34,0
K_BaNaV_F6,35,0
Rb2AgInCl6,36,0
CsRbAlTlF6,37,0
Cs2MnSnCl6,38,0
CsK_PtHgF6,39,0
Rb2AgGdF6,40,0
CsRbNaPrBr6,41,0
Rb2NaYbCl6,42,0
CsRbK_TiF6,43,0
CsK_V_CrCl6,44,0
Cs2HgBiF6,45,0
Cs2MoTlCl6,46,0
K_2CuSbF6,47,0
CsRbAgPmBr6,48,0
Cs2PmAuCl6,49,0
CsRbLiScF6,50,0
RbK_LiFeF6,51,0
CsBaCuPtF6,52,0
RbK_ScAgCl6,53,0
CsRbZnSrF6,54,0
CsRbK_LuF6,55,0
RbK_TiEuCl6,56,0
CsK_CaV_F6,57,0
RbK_TiSrF6,58,0
K_2NiHgF6,59,0
Cs2MnAuCl6,60,0
RbK_V_AgF6,61,0
CsRbCrPbCl6,62,0
RbK_InHgF6,63,0
Cs2ScRbF6,64,0
CsRbNaCeF6,65,0
Cs2CoEuF6,66,0
Rb2K_CuF6,67,0
CsRbV_HgF6,68,0
CsBaCuEuF6,69,0
Rb2MgV_F6,70,0
CsK_PdPbF6,71,0
K_2SbHgF6,72,0
CsK_AgBiF6,73,0
CsRbHoAuCl6,74,0
RbK_TiPbF6,75,0
Cs2NaNdI6,76,0
Rb2TmHgF6,77,0
RbK_NaCeF6,78,0
CsK_AgYbCl6,79,0
Rb2MnBaF6,80,0
Cs2FeRbF6,81,0
RbK_YbHgCl6,82,0
RbK_MgZnF6,83,0
RbK_AgInCl6,84,0
