file_name,index,label
Cs2MnSnCl6.cif,0,-1.68507295
Cs2CaCuF6.cif,1,-2.916729486
CsK_BeBaF6.cif,2,-3.267893582
Cs2V_RbF6.cif,3,-3.087026668
K_2TiSnF6.cif,4,-2.804667872
Rb2FeAgF6.cif,5,-2.45713307
CsK_CoNiF6.cif,6,-2.293603112
RbK_CaFeF6.cif,7,-3.074350042
CsRbScAuCl6.cif,8,-1.84581466
RbK_NaRuCl6.cif,9,-1.572614672
Cs2RuAgF6.cif,10,-2.220376748
Cs2FePbBr6.cif,11,-1.30103745
CsK_AgInCl6.cif,12,-1.544357769
K_2CuNbF6.cif,13,-2.532896619
CsBaFeCuF6.cif,14,-2.610647306
Cs2FeSrF6.cif,15,-3.051349915
CsK_V_MnCl6.cif,16,-1.660866993
Cs2MnPbF6.cif,17,-2.759921442
RbK_CoNiF6.cif,18,-2.3314057
RbK_CaCrCl6.cif,19,-1.976273123
CsRbFeSnCl6.cif,20,-1.517452531
RbK_MnCdF6.cif,21,-2.713290272
CsK_CuSnF6.cif,22,-2.484129469
Rb2CuBiF6.cif,23,-2.455945333
RbK_MgCaCl6.cif,24,-2.278173768
CsK_TiRbF6.cif,25,-3.216644302
CsK_CoCuF6.cif,26,-2.303814783
CsRbSrPdF6.cif,27,-2.762247793
K_2FePbF6.cif,28,-2.558585419
CsRbMnSnCl6.cif,29,-1.66226056
Rb2TiBaF6.cif,30,-3.239590297
Cs2CuBaBr6.cif,31,-1.603352715
CsK_MoAgCl6.cif,32,-1.45408379
RbK_MnPbF6.cif,33,-2.727791868
K_2CrCoF6.cif,34,-2.56263066
CsRbZnBaBr6.cif,35,-1.753534346
CsRbCuBiF6.cif,36,-2.462464018
Cs2CaNiCl6.cif,37,-1.900719532
CsK_NiBaCl6.cif,38,-1.863396556
Rb2NaInF6.cif,39,-2.961884993
Rb2K_AsF6.cif,40,-2.746246874
Cs2K_MnF6.cif,41,-2.925985858
RbK_AlAgCl6.cif,42,-1.693783573
RbK_PtPbCl6.cif,43,-1.34079976
CsK_NaBiF6.cif,44,-2.867566935
CsK_CuBiCl6.cif,45,-1.482071795
Cs2TiSrCl6.cif,46,-2.177087971
RbK_NaCuF6.cif,47,-2.481419856
Cs2NaInF6.cif,48,-2.968507504
CsK_AlAgF6.cif,49,-2.990269023
CsK_CrAuCl6.cif,50,-1.423719825
CsRbK_MoF6.cif,51,-2.870821739
K_2TiZnF6.cif,52,-2.859128905
CsRbCaTiBr6.cif,53,-1.820091499
Cs2MnRbF6.cif,54,-2.908667684
RbK_NaAuF6.cif,55,-2.27338777
RbK_LiBiF6.cif,56,-2.870708373
RbK_TiNiF6.cif,57,-2.762357753
CsBaNiCuF6.cif,58,-2.590126163
CsRbK_MoCl6.cif,59,-1.784925322
Rb2K_CoF6.cif,60,-2.641692181
CsK_LiAlF6.cif,61,-3.355135021
Cs2CaZnCl6.cif,62,-2.067394465
Cs2FeAuCl6.cif,63,-1.31639321
CsK_CdSnCl6.cif,64,-1.622794071
Cs2FeSrBr6.cif,65,-1.659956557
CsK_MnFeF6.cif,66,-2.608458892
RbK_FeSrF6.cif,67,-3.027326539
CsRbCaCdCl6.cif,68,-2.063987611
CsK_MnAgF6.cif,69,-2.548932111
Rb2V_PtF6.cif,70,-2.353924736
K_2V_SnF6.cif,71,-2.736484518
CsK_ZnPtF6.cif,72,-2.216789185
K_2RuAgF6.cif,73,-2.189482207
RbK_SrPdF6.cif,74,-2.735959623
Cs2MnSrCl6.cif,75,-2.108907601
CsRbK_CoF6.cif,76,-2.651438647
CsRbK_RhBr6.cif,77,-1.405470782
CsK_TiZnCl6.cif,78,-1.689861783
CsRbPtPbCl6.cif,79,-1.382677767
RbK_CaCdCl6.cif,80,-2.021656765
RbK_FeCdCl6.cif,81,-1.486916283
Rb2LiSbF6.cif,82,-2.863937711
CsRbNbAgBr6.cif,83,-1.275859909
RbK_CaPtF6.cif,84,-2.697992339
CsK_V_CoF6.cif,85,-2.6078789
Rb2MgMnF6.cif,86,-3.131413961
CsK_ScAgCl6.cif,87,-1.961316014
Rb2CaCdF6.cif,88,-3.15895296
RbK_CrCuF6.cif,89,-2.636709363
Rb2CuMoF6.cif,90,-2.452632125
Rb2BeBaCl6.cif,91,-2.022264161
RbBaLiZnF6.cif,92,-3.211702021
Rb2ZnSrF6.cif,93,-3.166607025
Ba2LiNaF6.cif,94,-3.619652042
Cs2CaSnF6.cif,95,-3.181130413
K_2V_SrF6.cif,96,-3.213814608
Rb2FePbF6.cif,97,-2.58112387
RbK_NiZnF6.cif,98,-2.537780966
RbK_LiCoF6.cif,99,-2.674907985
Cs2CrFeF6.cif,100,-2.53175527
CsBaLiCaF6.cif,101,-3.603605501
Rb2PdCdF6.cif,102,-2.298571851
CsRbNaCoCl6.cif,103,-1.60311309
K_BaNaV_F6.cif,104,-3.23374482
CsK_FeCdCl6.cif,105,-1.499450466
CsRbZnSnBr6.cif,106,-1.370234008
Rb2MnCdF6.cif,107,-2.719201248
Cs2PdPbF6.cif,108,-2.354303491
RbK_NiSnCl6.cif,109,-1.451422751
Cs2K_CuCl6.cif,110,-1.514709065
K_2RhAgF6.cif,111,-2.205904565
Cs2NaFeF6.cif,112,-2.842282346
RbK_CrAgCl6.cif,113,-1.535058643
K_2LiInF6.cif,114,-2.966507375
