file_name,index,label
BeBaAgTlF6.cif,0,-1.8397490129999998
NaSnZnCsI6.cif,1,-0.4754751530000002
LiNiRbHgF6.cif,2,-1.3568132099999999
CaCuPtTlF6.cif,3,-1.524434496
Ag2HgPbF6.cif,4,-1.4668227519999995
SbTlLiAgF6.cif,5,-1.779435609
SrHgLiCsI6.cif,6,-0.653598107
CdEuRbHgF6.cif,7,-2.061823777
Li2SnPbBr6.cif,8,-0.9912832320000003
MgCsCrTlF6.cif,9,-2.443387085
SbTlLiHgF6.cif,10,-1.809056616
RbSrFeTlF6.cif,11,-2.545716214
NaHgCdCsI6.cif,12,-0.4851592570000001
CsEuZnHgF6.cif,13,-2.5442822250000003
Cu2NiHgBr6.cif,14,0.04478104599999995
PdBaAgTlF6.cif,15,-1.8949327800000002
BeCaCsTlI6.cif,16,-0.17179763700000023
MoTlHg2Cl6.cif,17,-0.29988445499999977
NaNdCsTlI6.cif,18,-0.47939133799999994
NaRbMn2Cl6.cif,19,-1.5720307519999999
BeNaCuSnBr6.cif,20,-0.48702816300000046
RbCsNiPbF6.cif,21,-2.52297222
CsPbCaAuCl6.cif,22,-1.4173495189999996
NaSbAgTlF6.cif,23,-1.597736775
AgHgMgMnCl6.cif,24,-1.0057285459999996
NaHgRhTlF6.cif,25,-1.837403433
Li2AsAgF6.cif,26,-2.060403084
CsTlZnEuCl6.cif,27,-1.8875380769999999
CaZnAuTlCl6.cif,28,-0.7999583349999998
NiCsRbHgF6.cif,29,-1.5681100029999997
CuAgNaCdBr6.cif,30,-0.3298565880000002
LiCdRbHgF6.cif,31,-1.673150605
CuTlCdHgCl6.cif,32,-0.6464942579999999
MgCaHgTlF6.cif,33,-1.854638044
Ba2HgTlF6.cif,34,-2.470534245
CuCsBeCrBr6.cif,35,-0.7035965150000003
SrPbRbCsI6.cif,36,-0.569118368
NaCuLiMoCl6.cif,37,-1.1073598969999998
Sr2AgHgCl6.cif,38,-1.3585179139999997
SrSnHgTlF6.cif,39,-1.8973184850000002
CsBaZnAgCl6.cif,40,-1.723038223
SrTlAgCdBr6.cif,41,-1.113391263
MgCuMnAgCl6.cif,42,-0.6388208089999999
MnRbBeAgCl6.cif,43,-0.9659086510000001
NiTlCsEuI6.cif,44,-0.3450048899999999
NaSnCsPbI6.cif,45,-0.46225895199999983
SrTlAgCdCl6.cif,46,-1.3717100629999996
RbSnCuTlF6.cif,47,-1.9854931720000004
CsPbSnHgF6.cif,48,-2.144991922
CaCsNaNiBr6.cif,49,-1.361477588
Cu2NaCsI6.cif,50,0.23161862200000022
