file_name,index,label
Rb2NaSbF6.cif,0,-2.861283335
Rb2NbAgF6.cif,1,-2.568941316
Cs2K_ScI6.cif,2,-1.520669012
Cs2MgSrBr6.cif,3,-2.014889316
CsK_NaMnCl6.cif,4,-1.775992875
Cs2NaTiF6.cif,5,-3.271299511
Cs2CuCdF6.cif,6,-2.411932226
Rb2MgMnF6.cif,7,-3.131413961
CsRbK_RhBr6.cif,8,-1.405470782
K_2CrCoF6.cif,9,-2.56263066
Rb2MoAgCl6.cif,10,-1.454892578
K_2MnAgF6.cif,11,-2.546787041
Cs2RuAgCl6.cif,12,-1.315162125
K_2LiInF6.cif,13,-2.966507375
CsRbSnPbF6.cif,14,-2.683613568
CsBaCuSrF6.cif,15,-3.06829078
CsK_CrSrCl6.cif,16,-1.995673683
CsK_CrSnF6.cif,17,-2.65442212
CsRbRuAgF6.cif,18,-2.21310731
CsRbNiSrCl6.cif,19,-1.895422681
CsBaNiCuF6.cif,20,-2.590126163
CsRbK_CrF6.cif,21,-3.034827975
CsBaLiSnF6.cif,22,-3.067481981
RbK_V_PtF6.cif,23,-2.354320752
CsK_CuAuCl6.cif,24,-1.235252889
Cs2MgBaBr6.cif,25,-2.014017662
RbK_MgSnCl6.cif,26,-1.840578738
Cs2V_RbCl6.cif,27,-1.92242602
Rb2MgPdF6.cif,28,-2.693409603
RbBaBeAgF6.cif,29,-2.970108438
Rb2CaPtCl6.cif,30,-1.716410574
CsK_CdPtF6.cif,31,-2.177624057
K_2NaAsF6.cif,32,-2.765860092
CsRbCaCdCl6.cif,33,-2.063987611
K_2CaPtF6.cif,34,-2.68728545
CsBaLiPtF6.cif,35,-2.683216884
RbK_CrSnCl6.cif,36,-1.575036675
Cs2FeZnF6.cif,37,-2.547628848
Cs2MnPtF6.cif,38,-2.251516484
CsRbK_BiF6.cif,39,-2.862252585
RbK_CaNiCl6.cif,40,-1.858096878
RbK_CuCdF6.cif,41,-2.427535662
Rb2AsCsF6.cif,42,-2.684334489
CsRbV_BaCl6.cif,43,-2.078748201
CsK_ZnBaF6.cif,44,-3.100932618
Cs2TiCoF6.cif,45,-2.537752379
CsK_NaRuF6.cif,46,-2.603029591
Cs2SnBaF6.cif,47,-3.103295921
CsK_MnPbF6.cif,48,-2.735443244
CsBaCrCuF6.cif,49,-2.708206301
RbBaV_AgF6.cif,50,-2.795723837
Cs2CrPbF6.cif,51,-2.697932239
Cs2MgCdF6.cif,52,-3.037710956
Cs2CaPbCl6.cif,53,-2.108760417
CsK_MnZnF6.cif,54,-2.735673585
CsK_FeSrF6.cif,55,-3.031565036
Cs2TiAuI6.cif,56,-0.964997333
CsRbK_V_F6.cif,57,-3.092908034
Rb2AgBiF6.cif,58,-2.472000171
Cs2CrSnBr6.cif,59,-1.366995453
CsK_SnPbF6.cif,60,-2.664306133
CsK_CuGaF6.cif,61,-2.573838032
K_BaNaNiF6.cif,62,-2.999932612
CsRbPdPbF6.cif,63,-2.341861759
RbK_AlAgCl6.cif,64,-1.693783573
CsRbCoBaCl6.cif,65,-1.867485009
Cs2NaScBr6.cif,66,-1.980255427
Rb2FeSrF6.cif,67,-3.038286933
CsK_NaCrCl6.cif,68,-1.843644547
Cs2NaScF6.cif,69,-3.541592318
CsRbCoCdCl6.cif,70,-1.45501056
Rb2CrBaF6.cif,71,-3.057086679
CsK_CoPtF6.cif,72,-2.058750545
CsRbZnCdCl6.cif,73,-1.631502233
RbK_FeZnF6.cif,74,-2.599898119
Cs2MnRbCl6.cif,75,-1.809724949
Cs2CoBaCl6.cif,76,-1.893022924
RbK_CaFeCl6.cif,77,-1.901727662
RbBaZnAgF6.cif,78,-2.736017906
K_2NaCrF6.cif,79,-3.053394728
CsK_ZnBaCl6.cif,80,-2.020229942
K_2V_SnF6.cif,81,-2.736484518
CsBaCaCuF6.cif,82,-3.152426664
CsRbCuAgF6.cif,83,-2.187242691
K_BaCuCdF6.cif,84,-2.660322261
Rb2FeNiF6.cif,85,-2.413825521
Rb2CoSrCl6.cif,86,-1.861054619
CsRbCoPtF6.cif,87,-2.062297647
CsK_CoSnF6.cif,88,-2.487983174
CsRbK_AsBr6.cif,89,-1.434699676
Rb2FeBaF6.cif,90,-2.974458212
Rb2V_SrCl6.cif,91,-2.070141677
Cs2AgBiF6.cif,92,-2.508638585
CsRbCuSrF6.cif,93,-2.8983589
Rb2MnCdF6.cif,94,-2.719201248
RbK_MgPbF6.cif,95,-3.075352128
CsRbNaScCl6.cif,96,-2.286245044
Cs2MgBaI6.cif,97,-1.550101612
Cs2MgPbCl6.cif,98,-1.939932475
Cs2ZnPdF6.cif,99,-2.318075764
CsRbV_CrF6.cif,100,-2.734150444
K_BaNaCoF6.cif,101,-2.982534581
RbK_CaV_F6.cif,102,-3.27047433
Cs2CaZnF6.cif,103,-3.191174987
RbK_CaV_Cl6.cif,104,-2.051379937
CsK_MnCoF6.cif,105,-2.53582635
CsRbLiMnF6.cif,106,-2.898119405
K_2NbAgF6.cif,107,-2.539977202
Rb2V_PtF6.cif,108,-2.353924736
CsK_SbAuCl6.cif,109,-1.356853947
RbBaCuPtF6.cif,110,-2.290115866
RbK_NaRuCl6.cif,111,-1.572614672
CsRbTiFeCl6.cif,112,-1.648623918
CsK_FeSnF6.cif,113,-2.553514888
Cs2CaSnI6.cif,114,-1.361109462
K_2TiFeF6.cif,115,-2.808235648
CsK_NiBaCl6.cif,116,-1.863396556
CsK_TiPbCl6.cif,117,-1.733680277
CsRbCrAgCl6.cif,118,-1.561704286
CsK_CrFeCl6.cif,119,-1.46759118
CsBaLiFeF6.cif,120,-3.046397478
CsK_V_RbF6.cif,121,-3.050948172
Cs2CaTiF6.cif,122,-3.333151116
Rb2CrAgF6.cif,123,-2.650258761
