file_name,index,label
CsK_MgSnF6.cif,0,-3.050235089
Cs2FeCdCl6.cif,1,-1.530103806
Rb2ZnSrF6.cif,2,-3.166607025
CsK_BePbF6.cif,3,-2.856022219
CsK_NaCrCl6.cif,4,-1.843644547
CsK_BaPtCl6.cif,5,-1.708470157
CsK_ZnCdF6.cif,6,-2.66709407
RbK_CoCdCl6.cif,7,-1.429400592
CsK_NiBaCl6.cif,8,-1.863396556
RbK_V_SrF6.cif,9,-3.224031931
Cs2CuSnF6.cif,10,-2.490232239
Rb2MgSnF6.cif,11,-3.061623232
CsK_LiFeF6.cif,12,-2.82019728
CsRbCuPtF6.cif,13,-2.069591888
CsRbMnCdF6.cif,14,-2.715308908
Cs2NaRhF6.cif,15,-2.614898033
Rb2SrPdF6.cif,16,-2.75054048
Rb2AgAuCl6.cif,17,-1.220567258
RbK_PdPtF6.cif,18,-1.972956046
CsK_MgNiF6.cif,19,-2.87069328
K_2NaAlF6.cif,20,-3.41870617
K_2CuBiF6.cif,21,-2.433841889
CsRbZnBaCl6.cif,22,-2.042844947
RbK_PtPbF6.cif,23,-2.201125436
Rb2MgSrCl6.cif,24,-2.295493101
CsK_CaPbF6.cif,25,-3.173929024
Rb2TiAgCl6.cif,26,-1.730661294
Rb2AgBiF6.cif,27,-2.472000171
Cs2MgCaCl6.cif,28,-2.331181336
Cs2V_BaF6.cif,29,-3.203966975
CsK_BeCaF6.cif,30,-3.332538423
Cs2MnSnBr6.cif,31,-1.415437215
K_2NaInF6.cif,32,-2.947217847
CsK_FeSrCl6.cif,33,-1.919271805
RbK_SrPdCl6.cif,34,-1.760689094
CsRbPdCdCl6.cif,35,-1.434156548
CsK_AgInCl6.cif,36,-1.544357769
Rb2K_RuF6.cif,37,-2.587647312
CsRbTiPbCl6.cif,38,-1.754951051
CsBaCuCdF6.cif,39,-2.661107075
RbK_MgMnF6.cif,40,-3.138879424
Rb2V_AgF6.cif,41,-2.706321553
CsK_CaPdF6.cif,42,-2.781294343
K_2MgCaF6.cif,43,-3.586631771
Cs2FePbF6.cif,44,-2.596077453
K_2ZnPtF6.cif,45,-2.226471918
CsRbMnPbF6.cif,46,-2.749385555
Rb2CaTiF6.cif,47,-3.336780812
CsK_AgInF6.cif,48,-2.551140677
RbK_MgNiF6.cif,49,-2.915779687
Cs2CdPbF6.cif,50,-2.690496665
RbK_CaNiCl6.cif,51,-1.858096878
K_2CuPbF6.cif,52,-2.456058811
CsRbK_NbBr6.cif,53,-1.564161138
Cs2NaNiF6.cif,54,-2.575340991
Rb2FeSnCl6.cif,55,-1.497456546
CsK_TiRbF6.cif,56,-3.216644302
Cs2AgInBr6.cif,57,-1.331365016
K_2NaFeF6.cif,58,-2.849759669
RbK_CrMnCl6.cif,59,-1.604663222
Rb2MnCdF6.cif,60,-2.719201248
CsBaCuSrF6.cif,61,-3.06829078
Cs2FeSrF6.cif,62,-3.051349915
Cs2CuCdCl6.cif,63,-1.469126956
Cs2CaBaCl6.cif,64,-2.494050733
Rb2GaAuCl6.cif,65,-1.397812918
K_2RuAgF6.cif,66,-2.189482207
Cs2V_CdF6.cif,67,-2.734082753
RbK_CaV_Cl6.cif,68,-2.051379937
CsK_SrSnF6.cif,69,-3.115018759
CsK_ZnPbCl6.cif,70,-1.643751323
Cs2MgTiF6.cif,71,-3.180298733
Rb2NiSrCl6.cif,72,-1.876551509
Cs2PdSnBr6.cif,73,-1.271875989
Cs2PdPbI6.cif,74,-0.940854537
CsK_CaCrF6.cif,75,-3.14798783
CsK_CuGaF6.cif,76,-2.573838032
CsRbMnZnF6.cif,77,-2.735038521
RbK_SrPdF6.cif,78,-2.735959623
RbK_LiV_F6.cif,79,-3.113709108
CsRbTiMnCl6.cif,80,-1.758367728
RbBaCuZnF6.cif,81,-2.756543679
CsK_BeSrF6.cif,82,-3.316243547
Cs2CoBaCl6.cif,83,-1.893022924
CsK_PdPtCl6.cif,84,-1.25339161
K_2MgCrF6.cif,85,-3.075054964
CsK_TiSnF6.cif,86,-2.816689471
CsRbMnCoCl6.cif,87,-1.460658299
RbK_CoAuCl6.cif,88,-1.197143024
CsRbSrSnCl6.cif,89,-2.046032038
Cs2K_CoF6.cif,90,-2.664137291
K_2ZnBaF6.cif,91,-3.072155684
RbK_NaAuF6.cif,92,-2.27338777
RbK_TiAgF6.cif,93,-2.861744331
CsRbCaCrCl6.cif,94,-2.01037732
Cs2AlRbF6.cif,95,-3.382739546
CsBaMgK_F6.cif,96,-3.447237841
Rb2AlAgF6.cif,97,-3.002618798
CsRbCaCoCl6.cif,98,-1.874208873
RbK_RuAgF6.cif,99,-2.198667327
RbK_LiAuCl6.cif,100,-1.397153668
RbBaNaMgF6.cif,101,-3.549495669
CsK_V_SrF6.cif,102,-3.22832938
RbK_CaCoF6.cif,103,-3.009877868
Cs2NaV_F6.cif,104,-3.099323095
RbBaMgCuF6.cif,105,-3.13148654
CsK_BeSnF6.cif,106,-2.826488669
CsRbNaGaF6.cif,107,-3.020773682
Rb2K_MoF6.cif,108,-2.854974805
Cs2CoPbF6.cif,109,-2.526510977
CsRbLiV_F6.cif,110,-3.075408989
CsRbTiAuCl6.cif,111,-1.615127216
K_2V_SrF6.cif,112,-3.213814608
K_2V_MnF6.cif,113,-2.836928224
Rb2K_CuF6.cif,114,-2.452811228
RbK_MnSrCl6.cif,115,-2.041275198
CsRbCoBaCl6.cif,116,-1.867485009
Cs2NaTiF6.cif,117,-3.271299511
RbK_FeSrCl6.cif,118,-1.898513347
Rb2AsCsF6.cif,119,-2.684334489
RbBaZnAgF6.cif,120,-2.736017906
CsRbK_FeBr6.cif,121,-1.419564002
RbK_CaCrCl6.cif,122,-1.976273123
CsRbTiCdF6.cif,123,-2.981843771
CsBaLiFeF6.cif,124,-3.046397478
CsRbZnSnBr6.cif,125,-1.370234008
Cs2FeAuCl6.cif,126,-1.31639321
Rb2NaRuF6.cif,127,-2.616830365
K_2NiPtF6.cif,128,-2.089294927
Rb2CaMnF6.cif,129,-3.236469165
CsRbTiPtF6.cif,130,-2.588627122
CsK_NaRuCl6.cif,131,-1.585581279
CsK_MnBaCl6.cif,132,-2.045397926
