file_name,index,label
Cs2MnSnCl6.cif,0,1.56868
Cs2CaCuF6.cif,1,0.001967
CsK_BeBaF6.cif,2,6.189443
Cs2V_RbF6.cif,3,0.002535
K_2TiSnF6.cif,4,0.0
Rb2FeAgF6.cif,5,0.694304
CsK_CoNiF6.cif,6,0.0
RbK_CaFeF6.cif,7,0.001431
CsRbScAuCl6.cif,8,1.863969
RbK_NaRuCl6.cif,9,0.007571
Cs2RuAgF6.cif,10,0.0
Cs2FePbBr6.cif,11,0.0
CsK_AgInCl6.cif,12,0.992968
K_2CuNbF6.cif,13,0.0
CsBaFeCuF6.cif,14,0.0
Cs2FeSrF6.cif,15,0.004871
CsK_V_MnCl6.cif,16,0.51047
Cs2MnPbF6.cif,17,2.411245
RbK_CoNiF6.cif,18,0.0
RbK_CaCrCl6.cif,19,0.0
CsRbFeSnCl6.cif,20,0.0
RbK_MnCdF6.cif,21,1.015508
CsK_CuSnF6.cif,22,0.14455
Rb2CuBiF6.cif,23,0.967299
RbK_MgCaCl6.cif,24,4.940131
CsK_TiRbF6.cif,25,0.002575
CsK_CoCuF6.cif,26,0.0
CsRbSrPdF6.cif,27,0.000252
K_2FePbF6.cif,28,0.0
CsRbMnSnCl6.cif,29,1.516674
Rb2TiBaF6.cif,30,0.0
Cs2CuBaBr6.cif,31,0.060692
CsK_MoAgCl6.cif,32,0.843306
RbK_MnPbF6.cif,33,2.102277
K_2CrCoF6.cif,34,0.0
CsRbZnBaBr6.cif,35,3.100257
CsRbCuBiF6.cif,36,1.072785
Cs2CaNiCl6.cif,37,1.013964
CsK_NiBaCl6.cif,38,1.101712
Rb2NaInF6.cif,39,5.239814
Rb2K_AsF6.cif,40,4.576784
Cs2K_MnF6.cif,41,0.0
RbK_AlAgCl6.cif,42,2.197086
RbK_PtPbCl6.cif,43,0.0
CsK_NaBiF6.cif,44,4.965864
CsK_CuBiCl6.cif,45,0.926676
Cs2TiSrCl6.cif,46,0.020977
RbK_NaCuF6.cif,47,0.0
Cs2NaInF6.cif,48,5.284675
CsK_AlAgF6.cif,49,3.278293
CsK_CrAuCl6.cif,50,0.302345
CsRbK_MoF6.cif,51,1.981522
K_2TiZnF6.cif,52,0.0
CsRbCaTiBr6.cif,53,0.019485
Cs2MnRbF6.cif,54,0.011648
RbK_NaAuF6.cif,55,0.001674
RbK_LiBiF6.cif,56,4.949795
RbK_TiNiF6.cif,57,0.0
CsBaNiCuF6.cif,58,0.392356
CsRbK_MoCl6.cif,59,1.6359
Rb2K_CoF6.cif,60,0.000738
CsK_LiAlF6.cif,61,7.035982
Cs2CaZnCl6.cif,62,3.754204
Cs2FeAuCl6.cif,63,0.0
CsK_CdSnCl6.cif,64,1.870463
Cs2FeSrBr6.cif,65,0.0
CsK_MnFeF6.cif,66,0.006367
RbK_FeSrF6.cif,67,0.004104
CsRbCaCdCl6.cif,68,3.817548
CsK_MnAgF6.cif,69,0.0
Rb2V_PtF6.cif,70,0.0
K_2V_SnF6.cif,71,0.801126
CsK_ZnPtF6.cif,72,0.454963
K_2RuAgF6.cif,73,0.0
RbK_SrPdF6.cif,74,0.0
Cs2MnSrCl6.cif,75,2.554224
CsRbK_CoF6.cif,76,0.002482
CsRbK_RhBr6.cif,77,1.343733
CsK_TiZnCl6.cif,78,0.0
CsRbPtPbCl6.cif,79,0.0
RbK_CaCdCl6.cif,80,3.892205
RbK_FeCdCl6.cif,81,0.004687
Rb2LiSbF6.cif,82,4.230522
CsRbNbAgBr6.cif,83,0.014235
RbK_CaPtF6.cif,84,1.340827
CsK_V_CoF6.cif,85,0.0005
Rb2MgMnF6.cif,86,3.057228
CsK_ScAgCl6.cif,87,3.280661
Rb2CaCdF6.cif,88,5.006338
RbK_CrCuF6.cif,89,0.479149
Rb2CuMoF6.cif,90,1.373957
Rb2BeBaCl6.cif,91,4.621304
RbBaLiZnF6.cif,92,5.570477
Rb2ZnSrF6.cif,93,5.072615
Ba2LiNaF6.cif,94,6.316686
Cs2CaSnF6.cif,95,4.290993
K_2V_SrF6.cif,96,0.231901
Rb2FePbF6.cif,97,0.0
RbK_NiZnF6.cif,98,1.045644
RbK_LiCoF6.cif,99,0.0
Cs2CrFeF6.cif,100,0.0
CsBaLiCaF6.cif,101,6.777281
Rb2PdCdF6.cif,102,0.012374
CsRbNaCoCl6.cif,103,1.047863
K_BaNaV_F6.cif,104,0.867404
CsK_FeCdCl6.cif,105,0.001284
CsRbZnSnBr6.cif,106,1.238438
Rb2MnCdF6.cif,107,1.091947
Cs2PdPbF6.cif,108,0.0
RbK_NiSnCl6.cif,109,0.0
Cs2K_CuCl6.cif,110,0.007869
K_2RhAgF6.cif,111,1.531457
Cs2NaFeF6.cif,112,1.705651
RbK_CrAgCl6.cif,113,0.752243
K_2LiInF6.cif,114,5.281517
Rb2MgPtF6.cif,115,1.124515
CsRbK_NbF6.cif,116,0.0
CsRbCdSnBr6.cif,117,1.286891
CsRbCuSrBr6.cif,118,0.046151
K_2MnFeF6.cif,119,0.0
RbK_AlAgF6.cif,120,3.121048
CsRbLiTiF6.cif,121,0.0
Cs2NiSrCl6.cif,122,1.102285
Cs2RbRhF6.cif,123,2.279132
CsK_BePbF6.cif,124,5.07793
CsRbK_FeF6.cif,125,1.689746
CsK_FeSrCl6.cif,126,0.004808
Cs2RbNbCl6.cif,127,0.008896
CsRbGaAgF6.cif,128,2.521143
CsK_TiCoF6.cif,129,0.0
K_2ScAgF6.cif,130,2.999018
CsRbMgSrBr6.cif,131,3.865338
Cs2PdSnBr6.cif,132,0.056759
CsRbTiFeCl6.cif,133,0.0
CsBaCrCuF6.cif,134,0.000428
K_BaMgCuF6.cif,135,0.962282
CsK_CaCdF6.cif,136,5.047755
Rb2V_CoF6.cif,137,0.000647
Cs2AlAgF6.cif,138,3.463637
Cs2BeBaBr6.cif,139,3.72482
RbBaLiCaF6.cif,140,6.841011
Rb2NiPbF6.cif,141,1.407594
RbK_LiAlF6.cif,142,7.33942
CsK_ZnPbCl6.cif,143,2.588113
RbK_NiAgF6.cif,144,0.0
CsRbCdBaCl6.cif,145,4.135748
CsRbLiBiBr6.cif,146,2.93656
RbK_NaGaF6.cif,147,5.882725
Cs2CrMnF6.cif,148,0.003805
RbK_CoAgF6.cif,149,0.0
Cs2MnSrBr6.cif,150,2.360756
CsRbTiPtF6.cif,151,0.067258
CsRbCoBaCl6.cif,152,0.004062
RbK_ZnCdF6.cif,153,3.258805
CsK_TiCrF6.cif,154,0.0
CsK_NaSbCl6.cif,155,3.094842
CsRbNiPtF6.cif,156,0.796036
Cs2TiCdCl6.cif,157,0.0
K_BaLiCrF6.cif,158,0.0
RbK_PdPtCl6.cif,159,0.0
CsK_CoSrCl6.cif,160,0.000342
CsK_RbInF6.cif,161,5.159668
CsK_NaInF6.cif,162,5.242238
RbK_CaMnCl6.cif,163,2.485891
CsBaLiNiF6.cif,164,1.457758
CsRbLiFeF6.cif,165,1.631361
Rb2K_MoF6.cif,166,1.751761
CsRbCrAgCl6.cif,167,0.740639
Cs2NaScBr6.cif,168,3.118642
Cs2CrRbCl6.cif,169,1.597836
K_2PdPbF6.cif,170,0.0
RbBaCuSrF6.cif,171,0.131285
Cs2FeCdCl6.cif,172,0.0
Cs2K_AuCl6.cif,173,0.009724
CsK_MnCoF6.cif,174,0.0
K_2MgCaF6.cif,175,6.601011
Cs2CoBaCl6.cif,176,0.003998
CsK_NbAgF6.cif,177,0.0
Cs2GaRbF6.cif,178,5.91938
RbBaLiMgF6.cif,179,7.37823
K_2CrMnF6.cif,180,0.0
Cs2RbRhBr6.cif,181,1.567318
Cs2CoPbF6.cif,182,0.002021
CsK_CrMnF6.cif,183,0.000591
CsK_AgSbF6.cif,184,2.240044
CsRbK_CrF6.cif,185,2.055297
RbBaTiCuF6.cif,186,0.0
CsRbMnCoCl6.cif,187,0.0
RbK_MnZnF6.cif,188,1.826027
CsK_CoBaCl6.cif,189,0.007913
Cs2MgSrBr6.cif,190,3.92033
Rb2AgSbF6.cif,191,2.205888
RbK_V_MnF6.cif,192,1.182858
CsK_NaNbCl6.cif,193,0.009317
CsK_TiCrCl6.cif,194,0.0
Cs2RhAuCl6.cif,195,0.063834
RbK_ZnSrF6.cif,196,4.953028
RbK_PdSnCl6.cif,197,0.039191
CsK_BaPtF6.cif,198,1.251566
K_2AgInF6.cif,199,1.589238
Cs2CuSnF6.cif,200,0.137302
CsK_CaCoF6.cif,201,0.0
Cs2NiPbBr6.cif,202,0.097969
CsRbSnPbF6.cif,203,2.297006
Rb2AgBiF6.cif,204,2.561169
RbBaCuSnF6.cif,205,0.897431
CsRbLiMnF6.cif,206,0.007001
CsRbV_FeCl6.cif,207,0.0
CsBaLiTiF6.cif,208,0.0
CsK_CuPtF6.cif,209,0.0
Cs2CaMnBr6.cif,210,2.369374
RbK_NbAgF6.cif,211,0.0
CsRbCoZnF6.cif,212,0.0
CsRbCoCuF6.cif,213,0.0
Rb2TiPtF6.cif,214,0.033245
K_2NbAgF6.cif,215,0.0
Cs2MgPbBr6.cif,216,3.004817
Rb2NaInCl6.cif,217,3.010278
Cs2MgCaCl6.cif,218,5.136898
RbK_SrPdCl6.cif,219,0.0
CsRbNaInCl6.cif,220,2.980492
Cs2TiAuCl6.cif,221,0.0
CsRbZnCdF6.cif,222,3.314593
CsRbCoBaF6.cif,223,0.0
Cs2CuSrCl6.cif,224,0.040047
Cs2NaAuCl6.cif,225,0.0
Cs2TiAgCl6.cif,226,0.0
RbK_ZnBaF6.cif,227,4.522228
RbK_CrSnF6.cif,228,0.009076
Rb2RhAgF6.cif,229,1.500095
Cs2FePbF6.cif,230,0.0
Cs2TiSnBr6.cif,231,0.001155
CsBaK_NiF6.cif,232,1.618844
CsRbZnPbF6.cif,233,4.03612
CsBaMnCuF6.cif,234,0.477584
Cs2BaPtF6.cif,235,1.256152
RbK_LiV_F6.cif,236,0.0
CsK_CoPbF6.cif,237,0.003473
RbK_NaCrCl6.cif,238,1.286008
