file_name,index,label
BeSnRbTlF6.cif,0,0
LiZnAgBaCl6.cif,1,0
LiBaMgAuI6.cif,2,0
CaCdLi2Cl6.cif,3,0
CaCuFeCsBr6.cif,4,0
GaCsCuTlCl6.cif,5,0
LiAgErHgF6.cif,6,0
Li2CuCeF6.cif,7,0
MnPtCuTlCl6.cif,8,0
CdHgCuBaCl6.cif,9,0
CuTlSnBaI6.cif,10,0
Cu2CrZnI6.cif,11,0
SnEuCsTlCl6.cif,12,0
FeAgNaMgBr6.cif,13,0
NaMnCuHgCl6.cif,14,0
AgHoLiCsCl6.cif,15,0
CsPtLiCrCl6.cif,16,0
Cs2LaTlI6.cif,17,0
NiTlCuSnBr6.cif,18,0
NaCuAsTlF6.cif,19,0
NaGdLiCsBr6.cif,20,0
LiPbBeTlCl6.cif,21,0
LiRbNaLuF6.cif,22,0
MnCsTiCuCl6.cif,23,0
Cu2NaGdF6.cif,24,0
NiCuLiSnCl6.cif,25,0
MgHgLiSrF6.cif,26,0
TiCsCuPbCl6.cif,27,0
BaTlCuSrCl6.cif,28,0
CuZnSrAgBr6.cif,29,0
CuCsCoZnF6.cif,30,0
SrAgCaCsBr6.cif,31,0
NaTlFeCuF6.cif,32,0
CaAuNaCuI6.cif,33,0
CaHgLiNiCl6.cif,34,0
Li2CsLaF6.cif,35,0
NaBaBeRbI6.cif,36,0
RbHgLuTlCl6.cif,37,0
CuSrTl2Br6.cif,38,0
AgGdLiRbCl6.cif,39,0
CuBiNaCsBr6.cif,40,0
AgNdLiCsCl6.cif,41,0
LiAgGaCsF6.cif,42,0
NaDyRbHgF6.cif,43,0
CdPbNa2F6.cif,44,0
AgSnNaMnCl6.cif,45,0
TiCuRbCsI6.cif,46,0
RbTlInAuCl6.cif,47,0
MgCrCu2I6.cif,48,0
CuTlCaSrF6.cif,49,0
MgPtCs2F6.cif,50,0
NaPdBeCsF6.cif,51,0
TiRbTlPbCl6.cif,52,0
CsHgCoRbCl6.cif,53,0
LiAgBeCoF6.cif,54,0
RbCdPdAgBr6.cif,55,0
SrAgBeTlCl6.cif,56,0
Ag2LiEuBr6.cif,57,0
Li2NiPtCl6.cif,58,0
Rb2LiSbBr6.cif,59,0
NaMgCuHgCl6.cif,60,0
SnAuLiPdCl6.cif,61,0
Li2DyAuI6.cif,62,0
Na2MoTlF6.cif,63,0
TiRbFeAgBr6.cif,64,0
CaCuHgTlF6.cif,65,0
MnTlAgPbF6.cif,66,0
LiMoNaRbCl6.cif,67,0
CuAgLiCeBr6.cif,68,0
AgCdLiSnBr6.cif,69,0
AgCeLiNaBr6.cif,70,0
AgHgBePbF6.cif,71,0
CoAuCaCuCl6.cif,72,0
NaHgLiScCl6.cif,73,0
NbTlLi2Cl6.cif,74,0
SrAuCoTlCl6.cif,75,0
TiCsCuPtBr6.cif,76,0
Cs2TiCuF6.cif,77,0
CuAgCrSrF6.cif,78,0
CuHgAgSmF6.cif,79,0
NaLaRbCsI6.cif,80,0
TiCsSnTlCl6.cif,81,0
SrCsLiPdF6.cif,82,0
CuTlCaCrF6.cif,83,0
NaAgMnHgCl6.cif,84,0
CaEuCuHgCl6.cif,85,0
CaCrLiTlCl6.cif,86,0
BeNaEuTlF6.cif,87,0
NaScLiRbCl6.cif,88,0
RbTlCoCdF6.cif,89,0
Cu2CaPtBr6.cif,90,0
CrAuLiEuI6.cif,91,0
CuZnCdCsI6.cif,92,0
RhHgCuRbCl6.cif,93,0
NaHgFeSnCl6.cif,94,0
RbEuCaCsI6.cif,95,0
BeHgCoCsCl6.cif,96,0
LiAgHg2Br6.cif,97,0
BeNiAg2Cl6.cif,98,0
NaNiAuHgI6.cif,99,0
NiCsTl2F6.cif,100,0
CsGdNaCuI6.cif,101,0
CaEuTl2I6.cif,102,0
Na2CuRhCl6.cif,103,0
SrAuCsPbI6.cif,104,0
LiNiNaPbF6.cif,105,0
BeMgCsAuCl6.cif,106,0
CoBaLiCsCl6.cif,107,0
CrPbNaCsF6.cif,108,0
CsTlCuZnI6.cif,109,0
MnHgLiNaF6.cif,110,0
CuAgHgTlCl6.cif,111,0
CaSnNaCsCl6.cif,112,0
CaCsLiTiCl6.cif,113,0
RbLaLiHgCl6.cif,114,0
SrTlNiCuI6.cif,115,0
CaAgNiCsBr6.cif,116,0
NiRbLiCuI6.cif,117,0
BePdRb2I6.cif,118,0
CuPtLiSrF6.cif,119,0
ZnCsNaPbCl6.cif,120,0
BaTlMgCuF6.cif,121,0
CuCsSmAuCl6.cif,122,0
RbPbCaCsI6.cif,123,0
LiZnAgCdF6.cif,124,0
LiRbNaLaCl6.cif,125,0
NaBaPtAuCl6.cif,126,0
SnCsAgPtCl6.cif,127,0
FePbAuTlI6.cif,128,0
