file_name,index,label
CsSrCl3.cif,0,4.967462
RbPtCl3.cif,1,0.190101
RbBaBr3.cif,2,3.733206
NaCuI3.cif,3,0.111844
CsCrF3.cif,4,0.0
LiMgCl3.cif,6,4.014855
LiZnF3.cif,7,3.127353
PbCuCl3.cif,8,0.0
CuMgBr3.cif,9,0.430197
CsMgCl3.cif,10,3.948212
CsCuF3.cif,11,0.0
LiZnBr3.cif,12,0.231792
TlFeI3.cif,13,0.0
AuPbI3.cif,15,0.063417
TlZnCl3.cif,16,1.479691
TlBeI3.cif,18,0.291054
RbCrBr3.cif,19,0.164497
AuCrCl3.cif,21,0.0
AgBeF3.cif,22,2.082514
PdLiF3.cif,24,0.0
HgMnCl3.cif,25,0.0
AuTiCl3.cif,26,0.0
AgHgF3.cif,29,0.159594
HgSrCl3.cif,30,0.0
SrLiI3.cif,32,1.685476
RbMgBr3.cif,33,2.608529
RbCrF3.cif,34,0.0
NaZnCl3.cif,35,1.574398
LiNiF3.cif,36,0.418888
AuV_Cl3.cif,37,0.0
NaCaF3.cif,38,5.015659
NaCdI3.cif,39,0.264135
TlSrBr3.cif,40,3.137883
HgMgCl3.cif,41,0.016075
K_CaCl3.cif,42,4.770729
K_PdF3.cif,43,0.0
CsCrBr3.cif,44,0.158863
TlSrI3.cif,45,2.575124
TlV_Cl3.cif,46,0.060227
SnLiF3.cif,47,2.992368
CsCdCl3.cif,48,1.764954
K_HgF3.cif,49,0.545399
RbCoF3.cif,51,0.0
AuCaI3.cif,52,0.0
TlZnBr3.cif,53,0.225986
AuCoCl3.cif,54,0.0
AgMgCl3.cif,55,1.646945
K_CdF3.cif,56,3.110172
NaFeI3.cif,57,0.0
TlCuI3.cif,58,0.004654
CuBeBr3.cif,59,0.134802
NaCoF3.cif,60,0.0
K_CdI3.cif,61,0.266013
CsHgI3.cif,62,0.0
CsSrBr3.cif,63,4.170304
AgFeF3.cif,64,0.0
CsCaBr3.cif,65,4.389031
AuBeCl3.cif,66,0.015293
RbBeBr3.cif,67,0.960374
TlSnF3.cif,68,0.736837
CsFeI3.cif,69,0.0
K_SnF3.cif,71,1.799642
SnLiI3.cif,72,0.398071
HgNiCl3.cif,75,0.0
K_MgBr3.cif,76,2.673435
AgPtF3.cif,77,0.0
V_CuF3.cif,81,0.0
CaLiF3.cif,82,6.513776
RbCuI3.cif,83,0.0
