file_name,index,label
CsPbCl3.cif,0,-1.722949184
CsNiF3.cif,1,-2.24881779
TlNiBr3.cif,2,-0.625161926
NaV_F3.cif,3,-2.751693346
CuCrF3.cif,4,-1.75686922
AgNiF3.cif,5,-1.51486915
K_NiCl3.cif,6,-1.271490992
K_CaF3.cif,7,-3.6591768
TlBeF3.cif,8,-2.41646414
K_SrF3.cif,9,-3.555456722
AgSnI3.cif,10,-0.04547113
InCdCl3.cif,11,-1.08933226
NaSnBr3.cif,12,-1.13753846
CsBaCl3.cif,13,-2.47878874
AgPtF3.cif,14,-0.926413178
PtCuBr3.cif,15,0.437293622
CsCrBr3.cif,16,-1.32020882
AuPdI3.cif,17,0.262672328
AuPbBr3.cif,18,-0.14884095
TlCuF3.cif,19,-1.832521664
TlSrBr3.cif,20,-1.694830016
HgNiI3.cif,21,0.06694645
LiCuI3.cif,22,-0.383773998
NaPdI3.cif,23,-0.629135818
HgZnCl3.cif,24,-0.704799908
RbPbI3.cif,25,-1.026636816
AgTiBr3.cif,26,-0.659387356
LiZnCl3.cif,27,-1.293698706
InCdI3.cif,28,-0.438181298
AgCrBr3.cif,29,-0.42897171
RbCdBr3.cif,30,-1.359243048
TlBaBr3.cif,31,-1.666347842
RbCdI3.cif,32,-0.950345046
TiCuCl3.cif,33,-0.469200324
RbV_Cl3.cif,34,-1.644245528
TlPbBr3.cif,35,-0.967905994
AuMgBr3.cif,36,-0.581270084
NaCuCl3.cif,37,-1.178240852
CsCuF3.cif,38,-2.2181249
InMgI3.cif,39,-0.767215316
K_FeI3.cif,40,-0.604428836
TiLiBr3.cif,41,-0.703158682
AgPdCl3.cif,42,-0.452408566
CsPdCl3.cif,43,-1.325537322
TlCdBr3.cif,44,-0.933357742
NaFeF3.cif,45,-2.415234008
LiNiBr3.cif,46,-0.73546058
K_TiBr3.cif,47,-1.444884766
HgLiCl3.cif,48,-0.772816698
AgCuI3.cif,49,0.133927722
AgMgCl3.cif,50,-1.247165106
AgSnCl3.cif,51,-0.642761728
K_ZnI3.cif,52,-0.845003176
TlCdCl3.cif,53,-1.190910336
InBaCl3.cif,54,-1.845090288
InCaCl3.cif,55,-1.915552346
PbCuCl3.cif,56,-0.810238074
NaTiF3.cif,57,-2.839707412
CsMnBr3.cif,58,-1.383195914
InTiBr3.cif,59,-0.970910516
AuCaI3.cif,60,-0.415971824
LiBeF3.cif,61,-3.084142802
CaCuF3.cif,62,-2.447375514
V_CuCl3.cif,63,-0.27436091
PtCuF3.cif,64,-0.724514352
AgMnF3.cif,65,-1.961748854
BaNaF3.cif,66,-3.524762344
K_CdBr3.cif,67,-1.317674884
LiMnCl3.cif,68,-1.329616964
SrAgF3.cif,69,-2.396882782
CsSrI3.cif,70,-1.742512148
K_TiCl3.cif,71,-1.796896452
SnLiBr3.cif,72,-0.978647214
K_CoCl3.cif,73,-1.235249138
RbSrF3.cif,74,-3.594481612
TlCrCl3.cif,75,-1.180255562
CsTiCl3.cif,76,-1.844265338
PbAgBr3.cif,77,-0.466396614
K_FeCl3.cif,78,-1.370844036
HgCaCl3.cif,79,-1.506831928
SnCuF3.cif,80,-1.684103852
AgNiCl3.cif,81,-0.472377194
SrCuBr3.cif,82,-1.308802198
NaSnCl3.cif,83,-1.381262618
AgNiI3.cif,84,0.151964244
SrNaCl3.cif,85,-2.12218285
TlCuCl3.cif,86,-0.897647874
CsCoCl3.cif,87,-1.255056312
TlHgI3.cif,88,-0.349186046
HgSrCl3.cif,89,-1.489155042
AgCaCl3.cif,90,-1.505376474
NaNiI3.cif,91,-0.492411272
K_PtBr3.cif,92,-0.95079673
InSnCl3.cif,93,-1.055748526
CuMnBr3.cif,94,-0.226748084
LiFeF3.cif,95,-2.279555092
NaZnBr3.cif,96,-1.129829352
CaCuBr3.cif,97,-1.103263714
BaNaBr3.cif,98,-1.970224544
NaCdBr3.cif,99,-1.150413782
BaAgF3.cif,100,-2.580456832
